Image.Number,NAME,Predicted,Actual,Iterations,Type,Trained
38,Red38.jpeg,1,1,209,Red,Green
39,Red39.jpeg,1,1,209,Red,Green
40,Red40.jpeg,1,1,209,Red,Green
41,Red41.jpeg,1,1,209,Red,Green
42,Red42.jpeg,1,1,209,Red,Green
0,Green0.jpeg,0,0,111,Green,Red
1,Green1.jpeg,0,0,111,Green,Red
2,Green2.jpeg,0,0,111,Green,Red
3,Green3.jpeg,0,0,111,Green,Red
4,Green4.jpeg,0,0,111,Green,Red
5,Green5.jpeg,0,0,111,Green,Red
6,Green6.jpeg,0,0,111,Green,Red
7,Green7.jpeg,0,0,111,Green,Red
8,Green8.jpeg,0,0,111,Green,Red
9,Green9.jpeg,0,0,111,Green,Red
10,Green10.jpeg,0,0,111,Green,Red
11,Green11.jpeg,0,0,111,Green,Red
12,Green12.jpeg,0,0,111,Green,Red
13,Green13.jpeg,0,0,111,Green,Red
14,Green14.jpeg,0,0,111,Green,Red
15,Green15.jpeg,0,0,111,Green,Red
16,Green16.jpeg,0,0,111,Green,Red
17,Green17.jpeg,0,0,111,Green,Red
18,Green18.jpeg,0,0,111,Green,Red
19,Green19.jpeg,0,0,111,Green,Red
20,Green20.jpeg,0,0,111,Green,Red
21,Green21.jpeg,0,0,111,Green,Red
22,Green22.jpeg,0,0,111,Green,Red
23,Green23.jpeg,0,0,111,Green,Red
24,Green24.jpeg,0,0,111,Green,Red
25,Green25.jpeg,0,0,111,Green,Red
26,Green26.jpeg,0,0,111,Green,Red
27,Green27.jpeg,0,0,111,Green,Red
28,Green28.jpeg,0,0,111,Green,Red
29,Green29.jpeg,0,0,111,Green,Red
30,Green30.jpeg,0,0,111,Green,Red
31,Green31.jpeg,0,0,111,Green,Red
32,Green32.jpeg,0,0,111,Green,Red
33,Green33.jpeg,1,0,111,Green,Red
34,Green34.jpeg,0,0,111,Green,Red
35,Green35.jpeg,0,0,111,Green,Red
36,Green36.jpeg,0,0,111,Green,Red
37,Green37.jpeg,0,0,111,Green,Red
38,Green38.jpeg,0,0,111,Green,Red
39,Green39.jpeg,0,0,111,Green,Red
40,Green40.jpeg,0,0,111,Green,Red
41,Green41.jpeg,0,0,111,Green,Red
42,Green42.jpeg,0,0,111,Green,Red
43,Green43.jpeg,0,0,111,Green,Red
44,Green44.jpeg,0,0,111,Green,Red
45,Green45.jpeg,0,0,111,Green,Red
46,Green46.jpeg,0,0,111,Green,Red
47,Green47.jpeg,0,0,111,Green,Red
48,Green48.jpeg,0,0,111,Green,Red
49,Green49.jpeg,0,0,111,Green,Red
50,Green50.jpeg,0,0,111,Green,Red
51,Green51.jpeg,0,0,111,Green,Red
52,Green52.jpeg,1,0,111,Green,Red
53,Green53.jpeg,0,0,111,Green,Red
54,Green54.jpeg,0,0,111,Green,Red
0,Red0.jpeg,1,1,111,Red,Green
1,Red1.jpeg,1,1,111,Red,Green
2,Red2.jpeg,1,1,111,Red,Green
3,Red3.jpeg,1,1,111,Red,Green
4,Red4.jpeg,1,1,111,Red,Green
5,Red5.jpeg,1,1,111,Red,Green
6,Red6.jpeg,1,1,111,Red,Green
7,Red7.jpeg,1,1,111,Red,Green
8,Red8.jpeg,1,1,111,Red,Green
9,Red9.jpeg,1,1,111,Red,Green
10,Red10.jpeg,1,1,111,Red,Green
11,Red11.jpeg,1,1,111,Red,Green
12,Red12.jpeg,1,1,111,Red,Green
13,Red13.jpeg,1,1,111,Red,Green
14,Red14.jpeg,1,1,111,Red,Green
15,Red15.jpeg,1,1,111,Red,Green
16,Red16.jpeg,1,1,111,Red,Green
17,Red17.jpeg,0,1,111,Red,Green
18,Red18.jpeg,1,1,111,Red,Green
19,Red19.jpeg,1,1,111,Red,Green
20,Red20.jpeg,1,1,111,Red,Green
21,Red21.jpeg,1,1,111,Red,Green
22,Red22.jpeg,1,1,111,Red,Green
23,Red23.jpeg,1,1,111,Red,Green
24,Red24.jpeg,1,1,111,Red,Green
25,Red25.jpeg,1,1,111,Red,Green
26,Red26.jpeg,1,1,111,Red,Green
27,Red27.jpeg,1,1,111,Red,Green
28,Red28.jpeg,1,1,111,Red,Green
29,Red29.jpeg,1,1,111,Red,Green
30,Red30.jpeg,1,1,111,Red,Green
31,Red31.jpeg,1,1,111,Red,Green
32,Red32.jpeg,1,1,111,Red,Green
33,Red33.jpeg,1,1,111,Red,Green
34,Red34.jpeg,1,1,111,Red,Green
35,Red35.jpeg,1,1,111,Red,Green
36,Red36.jpeg,1,1,111,Red,Green
37,Red37.jpeg,1,1,111,Red,Green
38,Red38.jpeg,1,1,111,Red,Green
39,Red39.jpeg,1,1,111,Red,Green
40,Red40.jpeg,1,1,111,Red,Green
41,Red41.jpeg,1,1,111,Red,Green
42,Red42.jpeg,1,1,111,Red,Green
0,Green0.jpeg,0,0,70,Green,Red
1,Green1.jpeg,0,0,70,Green,Red
2,Green2.jpeg,0,0,70,Green,Red
3,Green3.jpeg,0,0,70,Green,Red
4,Green4.jpeg,0,0,70,Green,Red
5,Green5.jpeg,0,0,70,Green,Red
6,Green6.jpeg,0,0,70,Green,Red
7,Green7.jpeg,0,0,70,Green,Red
8,Green8.jpeg,0,0,70,Green,Red
9,Green9.jpeg,0,0,70,Green,Red
10,Green10.jpeg,0,0,70,Green,Red
11,Green11.jpeg,0,0,70,Green,Red
12,Green12.jpeg,0,0,70,Green,Red
13,Green13.jpeg,0,0,70,Green,Red
14,Green14.jpeg,0,0,70,Green,Red
15,Green15.jpeg,0,0,70,Green,Red
16,Green16.jpeg,0,0,70,Green,Red
17,Green17.jpeg,0,0,70,Green,Red
18,Green18.jpeg,0,0,70,Green,Red
19,Green19.jpeg,0,0,70,Green,Red
20,Green20.jpeg,0,0,70,Green,Red
21,Green21.jpeg,0,0,70,Green,Red
22,Green22.jpeg,0,0,70,Green,Red
23,Green23.jpeg,0,0,70,Green,Red
24,Green24.jpeg,0,0,70,Green,Red
25,Green25.jpeg,0,0,70,Green,Red
26,Green26.jpeg,0,0,70,Green,Red
27,Green27.jpeg,0,0,70,Green,Red
28,Green28.jpeg,0,0,70,Green,Red
29,Green29.jpeg,0,0,70,Green,Red
30,Green30.jpeg,0,0,70,Green,Red
31,Green31.jpeg,0,0,70,Green,Red
32,Green32.jpeg,0,0,70,Green,Red
33,Green33.jpeg,1,0,70,Green,Red
34,Green34.jpeg,0,0,70,Green,Red
35,Green35.jpeg,0,0,70,Green,Red
36,Green36.jpeg,0,0,70,Green,Red
37,Green37.jpeg,0,0,70,Green,Red
38,Green38.jpeg,0,0,70,Green,Red
39,Green39.jpeg,0,0,70,Green,Red
40,Green40.jpeg,0,0,70,Green,Red
41,Green41.jpeg,0,0,70,Green,Red
42,Green42.jpeg,0,0,70,Green,Red
43,Green43.jpeg,0,0,70,Green,Red
44,Green44.jpeg,0,0,70,Green,Red
45,Green45.jpeg,0,0,70,Green,Red
46,Green46.jpeg,0,0,70,Green,Red
47,Green47.jpeg,0,0,70,Green,Red
48,Green48.jpeg,0,0,70,Green,Red
49,Green49.jpeg,0,0,70,Green,Red
50,Green50.jpeg,0,0,70,Green,Red
51,Green51.jpeg,0,0,70,Green,Red
52,Green52.jpeg,1,0,70,Green,Red
53,Green53.jpeg,0,0,70,Green,Red
54,Green54.jpeg,0,0,70,Green,Red
0,Red0.jpeg,1,1,70,Red,Green
1,Red1.jpeg,1,1,70,Red,Green
2,Red2.jpeg,1,1,70,Red,Green
3,Red3.jpeg,1,1,70,Red,Green
4,Red4.jpeg,1,1,70,Red,Green
5,Red5.jpeg,1,1,70,Red,Green
6,Red6.jpeg,1,1,70,Red,Green
7,Red7.jpeg,0,1,70,Red,Green
8,Red8.jpeg,1,1,70,Red,Green
9,Red9.jpeg,1,1,70,Red,Green
10,Red10.jpeg,1,1,70,Red,Green
11,Red11.jpeg,1,1,70,Red,Green
12,Red12.jpeg,1,1,70,Red,Green
13,Red13.jpeg,1,1,70,Red,Green
14,Red14.jpeg,1,1,70,Red,Green
15,Red15.jpeg,1,1,70,Red,Green
16,Red16.jpeg,1,1,70,Red,Green
17,Red17.jpeg,0,1,70,Red,Green
18,Red18.jpeg,1,1,70,Red,Green
19,Red19.jpeg,1,1,70,Red,Green
20,Red20.jpeg,1,1,70,Red,Green
21,Red21.jpeg,1,1,70,Red,Green
22,Red22.jpeg,1,1,70,Red,Green
23,Red23.jpeg,1,1,70,Red,Green
24,Red24.jpeg,1,1,70,Red,Green
25,Red25.jpeg,1,1,70,Red,Green
26,Red26.jpeg,1,1,70,Red,Green
27,Red27.jpeg,1,1,70,Red,Green
28,Red28.jpeg,1,1,70,Red,Green
29,Red29.jpeg,1,1,70,Red,Green
30,Red30.jpeg,1,1,70,Red,Green
31,Red31.jpeg,1,1,70,Red,Green
32,Red32.jpeg,1,1,70,Red,Green
33,Red33.jpeg,1,1,70,Red,Green
34,Red34.jpeg,1,1,70,Red,Green
35,Red35.jpeg,1,1,70,Red,Green
36,Red36.jpeg,1,1,70,Red,Green
37,Red37.jpeg,1,1,70,Red,Green
38,Red38.jpeg,1,1,70,Red,Green
39,Red39.jpeg,1,1,70,Red,Green
40,Red40.jpeg,1,1,70,Red,Green
41,Red41.jpeg,1,1,70,Red,Green
42,Red42.jpeg,1,1,70,Red,Green
0,Green0.jpeg,0,0,15494,Green,Red
1,Green1.jpeg,0,0,15494,Green,Red
2,Green2.jpeg,0,0,15494,Green,Red
3,Green3.jpeg,1,0,15494,Green,Red
4,Green4.jpeg,0,0,15494,Green,Red
5,Green5.jpeg,0,0,15494,Green,Red
6,Green6.jpeg,0,0,15494,Green,Red
7,Green7.jpeg,0,0,15494,Green,Red
8,Green8.jpeg,0,0,15494,Green,Red
9,Green9.jpeg,0,0,15494,Green,Red
10,Green10.jpeg,0,0,15494,Green,Red
11,Green11.jpeg,0,0,15494,Green,Red
12,Green12.jpeg,0,0,15494,Green,Red
13,Green13.jpeg,0,0,15494,Green,Red
14,Green14.jpeg,0,0,15494,Green,Red
15,Green15.jpeg,0,0,15494,Green,Red
16,Green16.jpeg,0,0,15494,Green,Red
17,Green17.jpeg,0,0,15494,Green,Red
18,Green18.jpeg,0,0,15494,Green,Red
19,Green19.jpeg,0,0,15494,Green,Red
20,Green20.jpeg,0,0,15494,Green,Red
21,Green21.jpeg,0,0,15494,Green,Red
22,Green22.jpeg,0,0,15494,Green,Red
23,Green23.jpeg,0,0,15494,Green,Red
24,Green24.jpeg,1,0,15494,Green,Red
25,Green25.jpeg,0,0,15494,Green,Red
26,Green26.jpeg,0,0,15494,Green,Red
27,Green27.jpeg,0,0,15494,Green,Red
28,Green28.jpeg,0,0,15494,Green,Red
29,Green29.jpeg,0,0,15494,Green,Red
30,Green30.jpeg,0,0,15494,Green,Red
31,Green31.jpeg,0,0,15494,Green,Red
32,Green32.jpeg,0,0,15494,Green,Red
33,Green33.jpeg,1,0,15494,Green,Red
34,Green34.jpeg,0,0,15494,Green,Red
35,Green35.jpeg,0,0,15494,Green,Red
36,Green36.jpeg,0,0,15494,Green,Red
37,Green37.jpeg,0,0,15494,Green,Red
38,Green38.jpeg,0,0,15494,Green,Red
39,Green39.jpeg,0,0,15494,Green,Red
40,Green40.jpeg,0,0,15494,Green,Red
41,Green41.jpeg,0,0,15494,Green,Red
42,Green42.jpeg,0,0,15494,Green,Red
43,Green43.jpeg,0,0,15494,Green,Red
44,Green44.jpeg,0,0,15494,Green,Red
45,Green45.jpeg,1,0,15494,Green,Red
46,Green46.jpeg,0,0,15494,Green,Red
47,Green47.jpeg,0,0,15494,Green,Red
48,Green48.jpeg,0,0,15494,Green,Red
49,Green49.jpeg,0,0,15494,Green,Red
50,Green50.jpeg,0,0,15494,Green,Red
51,Green51.jpeg,0,0,15494,Green,Red
52,Green52.jpeg,1,0,15494,Green,Red
53,Green53.jpeg,0,0,15494,Green,Red
54,Green54.jpeg,0,0,15494,Green,Red
0,Red0.jpeg,0,1,15494,Red,Green
1,Red1.jpeg,1,1,15494,Red,Green
2,Red2.jpeg,1,1,15494,Red,Green
3,Red3.jpeg,1,1,15494,Red,Green
4,Red4.jpeg,1,1,15494,Red,Green
5,Red5.jpeg,1,1,15494,Red,Green
6,Red6.jpeg,1,1,15494,Red,Green
7,Red7.jpeg,0,1,15494,Red,Green
8,Red8.jpeg,0,1,15494,Red,Green
9,Red9.jpeg,1,1,15494,Red,Green
10,Red10.jpeg,1,1,15494,Red,Green
11,Red11.jpeg,1,1,15494,Red,Green
12,Red12.jpeg,1,1,15494,Red,Green
13,Red13.jpeg,1,1,15494,Red,Green
14,Red14.jpeg,0,1,15494,Red,Green
15,Red15.jpeg,1,1,15494,Red,Green
16,Red16.jpeg,1,1,15494,Red,Green
17,Red17.jpeg,0,1,15494,Red,Green
18,Red18.jpeg,0,1,15494,Red,Green
19,Red19.jpeg,1,1,15494,Red,Green
20,Red20.jpeg,1,1,15494,Red,Green
21,Red21.jpeg,1,1,15494,Red,Green
22,Red22.jpeg,1,1,15494,Red,Green
23,Red23.jpeg,1,1,15494,Red,Green
24,Red24.jpeg,1,1,15494,Red,Green
25,Red25.jpeg,1,1,15494,Red,Green
26,Red26.jpeg,1,1,15494,Red,Green
27,Red27.jpeg,1,1,15494,Red,Green
28,Red28.jpeg,1,1,15494,Red,Green
29,Red29.jpeg,1,1,15494,Red,Green
30,Red30.jpeg,1,1,15494,Red,Green
31,Red31.jpeg,1,1,15494,Red,Green
32,Red32.jpeg,1,1,15494,Red,Green
33,Red33.jpeg,1,1,15494,Red,Green
34,Red34.jpeg,1,1,15494,Red,Green
35,Red35.jpeg,1,1,15494,Red,Green
36,Red36.jpeg,1,1,15494,Red,Green
37,Red37.jpeg,1,1,15494,Red,Green
38,Red38.jpeg,1,1,15494,Red,Green
39,Red39.jpeg,1,1,15494,Red,Green
40,Red40.jpeg,1,1,15494,Red,Green
41,Red41.jpeg,1,1,15494,Red,Green
42,Red42.jpeg,1,1,15494,Red,Green
0,Green0.jpeg,0,0,70,Green,Red
1,Green1.jpeg,0,0,70,Green,Red
2,Green2.jpeg,0,0,70,Green,Red
3,Green3.jpeg,0,0,70,Green,Red
4,Green4.jpeg,0,0,70,Green,Red
5,Green5.jpeg,0,0,70,Green,Red
6,Green6.jpeg,0,0,70,Green,Red
7,Green7.jpeg,0,0,70,Green,Red
8,Green8.jpeg,0,0,70,Green,Red
9,Green9.jpeg,0,0,70,Green,Red
10,Green10.jpeg,0,0,70,Green,Red
11,Green11.jpeg,0,0,70,Green,Red
12,Green12.jpeg,0,0,70,Green,Red
13,Green13.jpeg,0,0,70,Green,Red
14,Green14.jpeg,0,0,70,Green,Red
15,Green15.jpeg,0,0,70,Green,Red
16,Green16.jpeg,0,0,70,Green,Red
17,Green17.jpeg,0,0,70,Green,Red
18,Green18.jpeg,0,0,70,Green,Red
19,Green19.jpeg,0,0,70,Green,Red
20,Green20.jpeg,0,0,70,Green,Red
21,Green21.jpeg,0,0,70,Green,Red
22,Green22.jpeg,0,0,70,Green,Red
23,Green23.jpeg,0,0,70,Green,Red
24,Green24.jpeg,0,0,70,Green,Red
25,Green25.jpeg,0,0,70,Green,Red
26,Green26.jpeg,0,0,70,Green,Red
27,Green27.jpeg,0,0,70,Green,Red
28,Green28.jpeg,0,0,70,Green,Red
29,Green29.jpeg,0,0,70,Green,Red
30,Green30.jpeg,0,0,70,Green,Red
31,Green31.jpeg,0,0,70,Green,Red
32,Green32.jpeg,0,0,70,Green,Red
33,Green33.jpeg,1,0,70,Green,Red
34,Green34.jpeg,0,0,70,Green,Red
35,Green35.jpeg,0,0,70,Green,Red
36,Green36.jpeg,0,0,70,Green,Red
37,Green37.jpeg,0,0,70,Green,Red
38,Green38.jpeg,0,0,70,Green,Red
39,Green39.jpeg,0,0,70,Green,Red
40,Green40.jpeg,0,0,70,Green,Red
41,Green41.jpeg,0,0,70,Green,Red
42,Green42.jpeg,0,0,70,Green,Red
43,Green43.jpeg,0,0,70,Green,Red
44,Green44.jpeg,0,0,70,Green,Red
45,Green45.jpeg,0,0,70,Green,Red
46,Green46.jpeg,0,0,70,Green,Red
47,Green47.jpeg,0,0,70,Green,Red
48,Green48.jpeg,0,0,70,Green,Red
49,Green49.jpeg,0,0,70,Green,Red
50,Green50.jpeg,0,0,70,Green,Red
51,Green51.jpeg,0,0,70,Green,Red
52,Green52.jpeg,1,0,70,Green,Red
53,Green53.jpeg,0,0,70,Green,Red
54,Green54.jpeg,0,0,70,Green,Red
0,Red0.jpeg,1,1,70,Red,Green
1,Red1.jpeg,1,1,70,Red,Green
2,Red2.jpeg,1,1,70,Red,Green
3,Red3.jpeg,1,1,70,Red,Green
4,Red4.jpeg,1,1,70,Red,Green
5,Red5.jpeg,1,1,70,Red,Green
6,Red6.jpeg,1,1,70,Red,Green
7,Red7.jpeg,0,1,70,Red,Green
8,Red8.jpeg,1,1,70,Red,Green
9,Red9.jpeg,1,1,70,Red,Green
10,Red10.jpeg,1,1,70,Red,Green
11,Red11.jpeg,1,1,70,Red,Green
12,Red12.jpeg,1,1,70,Red,Green
13,Red13.jpeg,1,1,70,Red,Green
14,Red14.jpeg,0,1,70,Red,Green
15,Red15.jpeg,1,1,70,Red,Green
16,Red16.jpeg,1,1,70,Red,Green
17,Red17.jpeg,0,1,70,Red,Green
18,Red18.jpeg,1,1,70,Red,Green
19,Red19.jpeg,1,1,70,Red,Green
20,Red20.jpeg,1,1,70,Red,Green
21,Red21.jpeg,1,1,70,Red,Green
22,Red22.jpeg,1,1,70,Red,Green
23,Red23.jpeg,1,1,70,Red,Green
24,Red24.jpeg,1,1,70,Red,Green
25,Red25.jpeg,1,1,70,Red,Green
26,Red26.jpeg,1,1,70,Red,Green
27,Red27.jpeg,1,1,70,Red,Green
28,Red28.jpeg,1,1,70,Red,Green
29,Red29.jpeg,1,1,70,Red,Green
30,Red30.jpeg,1,1,70,Red,Green
31,Red31.jpeg,1,1,70,Red,Green
32,Red32.jpeg,1,1,70,Red,Green
33,Red33.jpeg,1,1,70,Red,Green
34,Red34.jpeg,1,1,70,Red,Green
35,Red35.jpeg,1,1,70,Red,Green
36,Red36.jpeg,1,1,70,Red,Green
37,Red37.jpeg,1,1,70,Red,Green
38,Red38.jpeg,1,1,70,Red,Green
39,Red39.jpeg,1,1,70,Red,Green
40,Red40.jpeg,1,1,70,Red,Green
41,Red41.jpeg,1,1,70,Red,Green
42,Red42.jpeg,1,1,70,Red,Green
0,Green0.jpeg,0,0,75,Green,Red
1,Green1.jpeg,0,0,75,Green,Red
2,Green2.jpeg,0,0,75,Green,Red
3,Green3.jpeg,0,0,75,Green,Red
4,Green4.jpeg,0,0,75,Green,Red
5,Green5.jpeg,0,0,75,Green,Red
6,Green6.jpeg,0,0,75,Green,Red
7,Green7.jpeg,0,0,75,Green,Red
8,Green8.jpeg,0,0,75,Green,Red
9,Green9.jpeg,0,0,75,Green,Red
10,Green10.jpeg,0,0,75,Green,Red
11,Green11.jpeg,0,0,75,Green,Red
12,Green12.jpeg,0,0,75,Green,Red
13,Green13.jpeg,0,0,75,Green,Red
14,Green14.jpeg,0,0,75,Green,Red
15,Green15.jpeg,0,0,75,Green,Red
16,Green16.jpeg,0,0,75,Green,Red
17,Green17.jpeg,0,0,75,Green,Red
18,Green18.jpeg,0,0,75,Green,Red
19,Green19.jpeg,0,0,75,Green,Red
20,Green20.jpeg,0,0,75,Green,Red
21,Green21.jpeg,0,0,75,Green,Red
22,Green22.jpeg,0,0,75,Green,Red
23,Green23.jpeg,0,0,75,Green,Red
24,Green24.jpeg,0,0,75,Green,Red
25,Green25.jpeg,0,0,75,Green,Red
26,Green26.jpeg,0,0,75,Green,Red
27,Green27.jpeg,0,0,75,Green,Red
28,Green28.jpeg,0,0,75,Green,Red
29,Green29.jpeg,0,0,75,Green,Red
30,Green30.jpeg,0,0,75,Green,Red
31,Green31.jpeg,0,0,75,Green,Red
32,Green32.jpeg,0,0,75,Green,Red
33,Green33.jpeg,1,0,75,Green,Red
34,Green34.jpeg,0,0,75,Green,Red
35,Green35.jpeg,0,0,75,Green,Red
36,Green36.jpeg,0,0,75,Green,Red
37,Green37.jpeg,0,0,75,Green,Red
38,Green38.jpeg,0,0,75,Green,Red
39,Green39.jpeg,0,0,75,Green,Red
40,Green40.jpeg,0,0,75,Green,Red
41,Green41.jpeg,0,0,75,Green,Red
42,Green42.jpeg,0,0,75,Green,Red
43,Green43.jpeg,0,0,75,Green,Red
44,Green44.jpeg,0,0,75,Green,Red
45,Green45.jpeg,0,0,75,Green,Red
46,Green46.jpeg,0,0,75,Green,Red
47,Green47.jpeg,0,0,75,Green,Red
48,Green48.jpeg,0,0,75,Green,Red
49,Green49.jpeg,0,0,75,Green,Red
50,Green50.jpeg,0,0,75,Green,Red
51,Green51.jpeg,0,0,75,Green,Red
52,Green52.jpeg,1,0,75,Green,Red
53,Green53.jpeg,0,0,75,Green,Red
54,Green54.jpeg,0,0,75,Green,Red
0,Red0.jpeg,1,1,75,Red,Green
1,Red1.jpeg,1,1,75,Red,Green
2,Red2.jpeg,1,1,75,Red,Green
3,Red3.jpeg,1,1,75,Red,Green
4,Red4.jpeg,1,1,75,Red,Green
5,Red5.jpeg,1,1,75,Red,Green
6,Red6.jpeg,1,1,75,Red,Green
7,Red7.jpeg,0,1,75,Red,Green
8,Red8.jpeg,1,1,75,Red,Green
9,Red9.jpeg,1,1,75,Red,Green
10,Red10.jpeg,1,1,75,Red,Green
11,Red11.jpeg,1,1,75,Red,Green
12,Red12.jpeg,1,1,75,Red,Green
13,Red13.jpeg,1,1,75,Red,Green
14,Red14.jpeg,1,1,75,Red,Green
15,Red15.jpeg,1,1,75,Red,Green
16,Red16.jpeg,1,1,75,Red,Green
17,Red17.jpeg,0,1,75,Red,Green
18,Red18.jpeg,1,1,75,Red,Green
19,Red19.jpeg,1,1,75,Red,Green
20,Red20.jpeg,1,1,75,Red,Green
21,Red21.jpeg,1,1,75,Red,Green
22,Red22.jpeg,1,1,75,Red,Green
23,Red23.jpeg,1,1,75,Red,Green
24,Red24.jpeg,1,1,75,Red,Green
25,Red25.jpeg,1,1,75,Red,Green
26,Red26.jpeg,1,1,75,Red,Green
27,Red27.jpeg,1,1,75,Red,Green
28,Red28.jpeg,1,1,75,Red,Green
29,Red29.jpeg,1,1,75,Red,Green
30,Red30.jpeg,1,1,75,Red,Green
31,Red31.jpeg,1,1,75,Red,Green
32,Red32.jpeg,1,1,75,Red,Green
33,Red33.jpeg,1,1,75,Red,Green
34,Red34.jpeg,1,1,75,Red,Green
35,Red35.jpeg,1,1,75,Red,Green
36,Red36.jpeg,1,1,75,Red,Green
37,Red37.jpeg,1,1,75,Red,Green
38,Red38.jpeg,1,1,75,Red,Green
39,Red39.jpeg,1,1,75,Red,Green
40,Red40.jpeg,1,1,75,Red,Green
41,Red41.jpeg,1,1,75,Red,Green
42,Red42.jpeg,1,1,75,Red,Green
0,Green0.jpeg,0,0,140,Green,Red
1,Green1.jpeg,0,0,140,Green,Red
2,Green2.jpeg,0,0,140,Green,Red
3,Green3.jpeg,0,0,140,Green,Red
4,Green4.jpeg,0,0,140,Green,Red
5,Green5.jpeg,0,0,140,Green,Red
6,Green6.jpeg,0,0,140,Green,Red
7,Green7.jpeg,0,0,140,Green,Red
8,Green8.jpeg,0,0,140,Green,Red
9,Green9.jpeg,0,0,140,Green,Red
10,Green10.jpeg,0,0,140,Green,Red
11,Green11.jpeg,0,0,140,Green,Red
12,Green12.jpeg,0,0,140,Green,Red
13,Green13.jpeg,0,0,140,Green,Red
14,Green14.jpeg,0,0,140,Green,Red
15,Green15.jpeg,0,0,140,Green,Red
16,Green16.jpeg,0,0,140,Green,Red
17,Green17.jpeg,0,0,140,Green,Red
18,Green18.jpeg,0,0,140,Green,Red
19,Green19.jpeg,0,0,140,Green,Red
20,Green20.jpeg,0,0,140,Green,Red
21,Green21.jpeg,0,0,140,Green,Red
22,Green22.jpeg,0,0,140,Green,Red
23,Green23.jpeg,0,0,140,Green,Red
24,Green24.jpeg,0,0,140,Green,Red
25,Green25.jpeg,0,0,140,Green,Red
26,Green26.jpeg,0,0,140,Green,Red
27,Green27.jpeg,0,0,140,Green,Red
28,Green28.jpeg,0,0,140,Green,Red
29,Green29.jpeg,0,0,140,Green,Red
30,Green30.jpeg,0,0,140,Green,Red
31,Green31.jpeg,0,0,140,Green,Red
32,Green32.jpeg,0,0,140,Green,Red
33,Green33.jpeg,1,0,140,Green,Red
34,Green34.jpeg,0,0,140,Green,Red
35,Green35.jpeg,0,0,140,Green,Red
36,Green36.jpeg,0,0,140,Green,Red
37,Green37.jpeg,0,0,140,Green,Red
38,Green38.jpeg,0,0,140,Green,Red
39,Green39.jpeg,0,0,140,Green,Red
40,Green40.jpeg,0,0,140,Green,Red
41,Green41.jpeg,0,0,140,Green,Red
42,Green42.jpeg,0,0,140,Green,Red
43,Green43.jpeg,0,0,140,Green,Red
44,Green44.jpeg,0,0,140,Green,Red
45,Green45.jpeg,1,0,140,Green,Red
46,Green46.jpeg,0,0,140,Green,Red
47,Green47.jpeg,0,0,140,Green,Red
48,Green48.jpeg,0,0,140,Green,Red
49,Green49.jpeg,0,0,140,Green,Red
50,Green50.jpeg,0,0,140,Green,Red
51,Green51.jpeg,0,0,140,Green,Red
52,Green52.jpeg,1,0,140,Green,Red
53,Green53.jpeg,0,0,140,Green,Red
54,Green54.jpeg,0,0,140,Green,Red
0,Red0.jpeg,1,1,140,Red,Green
1,Red1.jpeg,1,1,140,Red,Green
2,Red2.jpeg,1,1,140,Red,Green
3,Red3.jpeg,1,1,140,Red,Green
4,Red4.jpeg,1,1,140,Red,Green
5,Red5.jpeg,1,1,140,Red,Green
6,Red6.jpeg,1,1,140,Red,Green
7,Red7.jpeg,0,1,140,Red,Green
8,Red8.jpeg,0,1,140,Red,Green
9,Red9.jpeg,1,1,140,Red,Green
10,Red10.jpeg,1,1,140,Red,Green
11,Red11.jpeg,1,1,140,Red,Green
12,Red12.jpeg,1,1,140,Red,Green
13,Red13.jpeg,1,1,140,Red,Green
14,Red14.jpeg,0,1,140,Red,Green
15,Red15.jpeg,1,1,140,Red,Green
16,Red16.jpeg,1,1,140,Red,Green
17,Red17.jpeg,1,1,140,Red,Green
18,Red18.jpeg,1,1,140,Red,Green
19,Red19.jpeg,1,1,140,Red,Green
20,Red20.jpeg,1,1,140,Red,Green
21,Red21.jpeg,1,1,140,Red,Green
22,Red22.jpeg,1,1,140,Red,Green
23,Red23.jpeg,1,1,140,Red,Green
24,Red24.jpeg,1,1,140,Red,Green
25,Red25.jpeg,1,1,140,Red,Green
26,Red26.jpeg,1,1,140,Red,Green
27,Red27.jpeg,1,1,140,Red,Green
28,Red28.jpeg,1,1,140,Red,Green
29,Red29.jpeg,1,1,140,Red,Green
30,Red30.jpeg,1,1,140,Red,Green
31,Red31.jpeg,1,1,140,Red,Green
32,Red32.jpeg,1,1,140,Red,Green
33,Red33.jpeg,1,1,140,Red,Green
34,Red34.jpeg,1,1,140,Red,Green
35,Red35.jpeg,1,1,140,Red,Green
36,Red36.jpeg,1,1,140,Red,Green
37,Red37.jpeg,1,1,140,Red,Green
38,Red38.jpeg,1,1,140,Red,Green
39,Red39.jpeg,1,1,140,Red,Green
40,Red40.jpeg,1,1,140,Red,Green
41,Red41.jpeg,1,1,140,Red,Green
42,Red42.jpeg,1,1,140,Red,Green
0,Green0.jpeg,0,0,3950,Green,Red
1,Green1.jpeg,0,0,3950,Green,Red
2,Green2.jpeg,0,0,3950,Green,Red
3,Green3.jpeg,1,0,3950,Green,Red
4,Green4.jpeg,0,0,3950,Green,Red
5,Green5.jpeg,0,0,3950,Green,Red
6,Green6.jpeg,0,0,3950,Green,Red
7,Green7.jpeg,0,0,3950,Green,Red
8,Green8.jpeg,0,0,3950,Green,Red
